,capacity,x,y
16840,43.0,10.5608826,60.3924294
16841,22.0,10.5608826,60.3924294
16842,43.0,10.5608826,60.3924294
16843,43.0,10.5608826,60.3924294
16844,43.0,10.5608826,60.3924294
16845,22.0,10.5608826,60.3924294
16846,43.0,10.5608826,60.3924294
16847,22.0,10.5608826,60.3924294
16848,43.0,10.5608826,60.3924294
16849,22.0,10.5608826,60.3924294
16850,22.0,10.5608826,60.3924294
16851,43.0,10.5608826,60.3924294
16852,43.0,10.5608826,60.3924294
16853,22.0,10.5608826,60.3924294
16854,22.0,10.5608826,60.3924294
16855,22.0,10.5608826,60.3924294
16856,43.0,10.5608826,60.3924294
16857,43.0,10.5608826,60.3924294
16858,22.0,10.5608826,60.3924294
16859,43.0,10.5608826,60.3924294
16860,43.0,10.5608826,60.3924294
16861,43.0,10.5608826,60.3924294
16862,43.0,10.5608826,60.3924294
16863,43.0,10.5608826,60.3924294
16864,43.0,10.5608826,60.3924294
16865,43.0,10.5608826,60.3924294
16866,43.0,10.5608826,60.3924294
16867,43.0,10.5608826,60.3924294
16868,43.0,10.5608826,60.3924294
16869,22.0,10.5608826,60.3924294
16870,43.0,10.5608826,60.3924294
16871,22.0,10.5608826,60.3924294
16872,22.0,10.5608826,60.3924294
16873,43.0,10.5608826,60.3924294
16874,43.0,10.5608826,60.3924294
16875,11.0,10.5593309,60.3930397
16876,11.0,10.5593309,60.3930397
16877,7.4,10.5593309,60.3930397
16878,7.4,10.5593309,60.3930397
16879,11.0,10.5593309,60.3930397
16880,7.4,10.5593309,60.3930397
16881,7.4,10.5593309,60.3930397
16882,11.0,10.5593309,60.3930397
16883,7.4,10.5593309,60.3930397
16884,11.0,10.5593309,60.3930397
16885,7.4,10.5593309,60.3930397
16886,7.4,10.5593309,60.3930397
16887,22.0,10.5593309,60.3930397
16888,7.4,10.5593309,60.3930397
16889,7.4,10.5593309,60.3930397
16890,11.0,10.5593309,60.3930397
16891,7.4,10.5593309,60.3930397
16892,7.4,10.5593309,60.3930397
16893,7.4,10.5593309,60.3930397
16894,11.0,10.5593309,60.3930397
16895,11.0,10.5593309,60.3930397
16896,11.0,10.5593309,60.3930397
16897,3.6,10.5526695,60.3930206
16898,3.6,10.5526695,60.3930206
16899,150.0,10.5516119,60.3987045
16900,150.0,10.5516119,60.3987045
16901,150.0,10.5516119,60.3987045
16902,50.0,10.5516119,60.3987045
16903,50.0,10.5516119,60.3987045
16904,150.0,10.5516119,60.3987045
16905,150.0,10.5516119,60.3987045
16906,150.0,10.5516119,60.3987045
16907,150.0,10.5558796,60.4073181
16908,150.0,10.5558796,60.4073181
16909,150.0,10.5331154,60.4071083
16910,22.0,10.5331154,60.4071083
16911,22.0,10.5331154,60.4071083
16912,50.0,10.5331154,60.4071083
16913,50.0,10.5331154,60.4071083
16914,50.0,10.5331154,60.4071083
16915,50.0,10.5331154,60.4071083
16916,150.0,10.5331154,60.4071083
16917,50.0,10.5331154,60.4071083
16918,3.6,11.0666599,60.4269562
16919,3.6,11.0666599,60.4269562
16920,3.6,11.0666599,60.4269562
16921,3.6,11.0666599,60.4269562
16922,3.6,12.0577898,60.4547386
16923,3.6,12.0577898,60.4547386
16924,11.0,10.5053864,60.4116402
16925,11.0,10.5053864,60.4116402
16926,11.0,10.5053864,60.4116402
16927,11.0,10.5053864,60.4116402
16928,22.0,12.0607834,60.4574432
16929,22.0,12.0607834,60.4574432
16930,22.0,12.0607834,60.4574432
16931,22.0,12.0607834,60.4574432
16932,150.0,9.60987,60.3812485
16933,150.0,9.60987,60.3812485
16934,150.0,9.60987,60.3812485
16935,150.0,9.60987,60.3812485
16936,150.0,9.60987,60.3812485
16937,150.0,9.60987,60.3812485
16938,150.0,9.60987,60.3812485
16939,150.0,9.60987,60.3812485
16940,150.0,9.60987,60.3812485
16941,150.0,9.60987,60.3812485
16942,150.0,9.60987,60.3812485
16943,150.0,9.60987,60.3812485
16944,150.0,9.60987,60.3812485
16945,150.0,9.60987,60.3812485
16946,150.0,9.60987,60.3812485
16947,150.0,9.60987,60.3812485
16948,150.0,9.60987,60.3812485
16949,150.0,9.60987,60.3812485
16950,150.0,9.60987,60.3812485
16951,150.0,9.60987,60.3812485
16952,150.0,9.60987,60.3812485
16953,150.0,9.60987,60.3812485
16954,50.0,9.6101398,60.38134
16955,50.0,9.6101398,60.38134
16956,150.0,9.6101398,60.38134
16957,50.0,9.6101398,60.38134
16958,150.0,9.6101398,60.38134
16959,50.0,9.6101398,60.38134
16960,150.0,9.6101398,60.38134
16961,150.0,9.6101398,60.38134
16962,50.0,9.6101398,60.38134
16963,50.0,9.6101398,60.38134
16964,3.6,11.0683374,60.433506
16965,3.6,11.0683374,60.433506
16966,3.6,11.0683374,60.433506
16967,3.6,11.0683374,60.433506
16968,100.0,11.069972,60.4341736
16969,50.0,11.069972,60.4341736
16970,100.0,11.069972,60.4341736
16971,75.0,11.069972,60.4341736
16972,50.0,5.4277239,60.1459618
16973,50.0,5.4277239,60.1459618
16974,43.0,5.4277239,60.1459618
16975,50.0,5.4277239,60.1459618
16976,50.0,5.4277239,60.1459618
16977,43.0,5.4277239,60.1459618
16978,50.0,5.4277239,60.1459618
16979,11.0,10.5056658,60.4173126
16980,3.6,11.0668373,60.4352188
16981,3.6,11.0668373,60.4352188
16982,3.6,11.0668373,60.4352188
16983,3.6,11.0668373,60.4352188
16984,22.0,10.4997005,60.4186668
16985,22.0,10.4997005,60.4186668
16986,22.0,10.5143747,60.4199219
16987,22.0,10.5143747,60.4199219
16988,22.0,10.5143747,60.4199219
16989,22.0,10.5143747,60.4199219
16990,22.0,10.5143747,60.4199219
16991,22.0,10.5143747,60.4199219
16992,22.0,10.5143747,60.4199219
16993,22.0,10.5143747,60.4199219
16994,22.0,10.5143747,60.4199219
16995,22.0,10.5143747,60.4199219
16996,75.0,10.5054693,60.4208336
16997,22.0,10.5054693,60.4208336
16998,22.0,10.5054693,60.4208336
16999,75.0,10.5054693,60.4208336
17000,3.6,10.5060101,60.4209518
17001,22.0,5.4667902,60.1814117
17002,22.0,5.4667902,60.1814117
17003,50.0,5.4537268,60.1816216
17004,50.0,5.4537268,60.1816216
17005,50.0,5.4537268,60.1816216
17006,150.0,5.4537268,60.1816216
17007,50.0,10.6438665,60.45467
17008,22.0,10.6438665,60.45467
17009,50.0,10.6438665,60.45467
17010,22.0,10.6438665,60.45467
17011,50.0,10.6438665,60.45467
17012,50.0,10.6438665,60.45467
17013,50.0,10.6438665,60.45467
17014,50.0,10.6438665,60.45467
17015,11.0,5.4696598,60.1851387
17016,11.0,5.4696598,60.1851387
17017,11.0,5.4696598,60.1851387
17018,11.0,5.4696598,60.1851387
17019,11.0,5.4696598,60.1851387
17020,11.0,5.4696598,60.1851387
17021,22.0,5.4683599,60.186451
17022,22.0,5.4683599,60.186451
17023,22.0,5.4683599,60.186451
17024,22.0,5.4683599,60.186451
17025,22.0,5.4683599,60.186451
17026,22.0,5.4683599,60.186451
17027,22.0,5.4683599,60.186451
17028,22.0,5.4683599,60.186451
17029,22.0,5.4079809,60.1855392
17030,50.0,5.4079809,60.1855392
17031,50.0,5.4079809,60.1855392
17032,50.0,5.4079809,60.1855392
17033,50.0,5.4079809,60.1855392
17034,22.0,5.4079809,60.1855392
17035,150.0,5.46486,60.1926384
17036,150.0,5.46486,60.1926384
17037,150.0,5.46486,60.1926384
17038,150.0,5.46486,60.1926384
17039,150.0,5.46486,60.1926384
17040,150.0,5.46486,60.1926384
17041,150.0,5.46486,60.1926384
17042,150.0,5.46486,60.1926384
17043,150.0,5.46486,60.1926384
17044,150.0,5.46486,60.1926384
17045,150.0,5.46486,60.1926384
17046,150.0,5.46486,60.1926384
17047,150.0,5.46486,60.1926384
17048,150.0,5.46486,60.1926384
17049,100.0,5.4649062,60.1929207
17050,100.0,5.4649062,60.1929207
17051,50.0,5.4649062,60.1929207
17052,50.0,5.4649062,60.1929207
17053,100.0,5.4649062,60.1929207
17054,100.0,5.4649062,60.1929207
17055,22.0,5.4578099,60.2020111
17056,50.0,5.4578099,60.2020111
17057,50.0,5.4578099,60.2020111
17058,50.0,5.4578099,60.2020111
17059,50.0,5.4578099,60.2020111
17060,50.0,5.4578099,60.2020111
17061,22.0,5.4578099,60.2020111
17062,50.0,5.4578099,60.2020111
17063,50.0,9.4593201,60.4309807
17064,22.0,9.4593201,60.4309807
17065,50.0,9.4593201,60.4309807
17066,50.0,9.4593201,60.4309807
17067,50.0,9.4593201,60.4309807
17068,50.0,9.4568701,60.43116
17069,150.0,9.4568701,60.43116
17070,50.0,9.4568701,60.43116
17071,150.0,9.4568701,60.43116
17072,150.0,9.4568701,60.43116
17073,150.0,9.4568701,60.43116
17074,150.0,9.4568701,60.43116
17075,150.0,9.4568701,60.43116
17076,150.0,9.4568701,60.43116
17077,150.0,9.4568701,60.43116
17078,3.6,5.4565401,60.20298
17079,3.6,5.4565401,60.20298
17080,50.0,9.4574099,60.4314384
17081,50.0,9.4574099,60.4314384
17082,50.0,9.4574099,60.4314384
17083,150.0,9.4574099,60.4314384
17084,22.0,9.4574099,60.4314384
17085,150.0,9.4574099,60.4314384
17086,150.0,9.4574099,60.4314384
17087,50.0,9.4574099,60.4314384
17088,150.0,9.4574099,60.4314384
17089,22.0,9.4574099,60.4314384
17090,50.0,5.4532571,60.2041931
17091,22.0,5.4532571,60.2041931
17092,50.0,5.4532571,60.2041931
17093,50.0,5.4532571,60.2041931
17094,22.0,5.4532571,60.2041931
17095,50.0,5.4532571,60.2041931
17096,22.0,5.4496288,60.2052689
17097,200.0,5.4496288,60.2052689
17098,22.0,5.4496288,60.2052689
17099,50.0,5.4496288,60.2052689
17100,50.0,5.4496288,60.2052689
17101,50.0,5.4496288,60.2052689
17102,200.0,5.4496288,60.2052689
17103,50.0,5.4496288,60.2052689
17104,50.0,5.4496288,60.2052689
17105,11.0,11.2544899,60.4977417
17106,11.0,11.2544899,60.4977417
17107,7.4,6.6000171,60.2916832
17108,7.4,6.6000171,60.2916832
17109,7.4,6.6000171,60.2916832
17110,7.4,6.6000171,60.2916832
17111,3.6,5.7481399,60.2395706
17112,3.6,5.7481399,60.2395706
17113,3.6,5.1052399,60.1930695
17114,3.6,5.1052399,60.1930695
17115,3.6,5.1052399,60.1930695
17116,3.6,5.1052399,60.1930695
17117,50.0,5.7488799,60.2403107
17118,50.0,5.7488799,60.2403107
17119,22.0,5.7488799,60.2403107
17120,22.0,5.7488799,60.2403107
17121,75.0,6.2529192,60.2755775
17122,75.0,6.2529192,60.2755775
17123,150.0,6.2529192,60.2755775
17124,50.0,6.2529192,60.2755775
17125,150.0,6.2529192,60.2755775
17126,50.0,6.2529192,60.2755775
17127,50.0,6.2529192,60.2755775
17128,22.0,6.2529192,60.2755775
17129,50.0,6.2529192,60.2755775
17130,3.6,6.2534099,60.2764511
17131,3.6,6.2534099,60.2764511
17132,3.6,6.2534099,60.2764511
17133,22.0,6.2535009,60.276577
17134,22.0,6.2535009,60.276577
17135,50.0,6.2535009,60.276577
17136,50.0,6.2535009,60.276577
17137,7.4,6.0159402,60.2648888
17138,7.4,6.0159402,60.2648888
17139,7.4,6.0159402,60.2648888
17140,7.4,6.0159402,60.2648888
17141,50.0,8.4414988,60.4113579
17142,22.0,8.4414988,60.4113579
17143,22.0,8.4414988,60.4113579
17144,50.0,8.4414988,60.4113579
17145,50.0,8.4414988,60.4113579
17146,22.0,9.4943504,60.4690704
17147,22.0,9.4943504,60.4690704
17148,22.0,9.4943504,60.4690704
17149,22.0,9.4943504,60.4690704
17150,22.0,9.4943504,60.4690704
17151,22.0,9.4943504,60.4690704
17152,22.0,9.4943504,60.4690704
17153,22.0,9.4943504,60.4690704
17154,22.0,9.4943504,60.4690704
17155,22.0,9.4943504,60.4690704
17156,7.4,8.8809404,60.4476814
17157,7.4,8.8809404,60.4476814
17158,7.4,8.8809404,60.4476814
17159,7.4,8.8809404,60.4476814
17160,7.4,8.8809404,60.4476814
17161,7.4,8.8809404,60.4476814
17162,7.4,8.8809404,60.4476814
17163,7.4,8.8809404,60.4476814
17164,7.4,8.8809404,60.4476814
17165,7.4,8.8809404,60.4476814
17166,7.4,8.8809404,60.4476814
17167,7.4,8.8809404,60.4476814
17168,11.0,10.297226,60.5151749
17169,11.0,10.297226,60.5151749
17170,11.0,10.297226,60.5151749
17171,11.0,10.297226,60.5151749
17172,150.0,11.2558556,60.5617104
17173,50.0,11.2558556,60.5617104
17174,150.0,11.2558556,60.5617104
17175,50.0,11.2558556,60.5617104
17176,50.0,11.2558556,60.5617104
17177,50.0,11.2558556,60.5617104
17178,150.0,11.2558556,60.5617104
17179,150.0,11.2558556,60.5617104
17180,50.0,9.1922722,60.4880028
17181,22.0,9.1922722,60.4880028
17182,50.0,9.1922722,60.4880028
17183,50.0,9.1922722,60.4880028
17184,22.0,9.1922722,60.4880028
17185,50.0,9.1922722,60.4880028
17186,50.0,11.2568893,60.5623131
17187,150.0,11.2568893,60.5623131
17188,150.0,11.2568893,60.5623131
17189,135.0,11.2568893,60.5623131
17190,135.0,11.2568893,60.5623131
17191,50.0,11.2568893,60.5623131
17192,150.0,11.2568893,60.5623131
17193,150.0,11.2568893,60.5623131
17194,150.0,10.1365204,60.5341988
17195,150.0,10.1365204,60.5341988
17196,150.0,10.1365204,60.5341988
17197,150.0,10.1365204,60.5341988
17198,150.0,10.1365204,60.5341988
17199,150.0,10.1365204,60.5341988
17200,150.0,10.1365204,60.5341988
17201,150.0,10.1365204,60.5341988
17202,150.0,10.1365204,60.5341988
17203,150.0,10.1365204,60.5341988
17204,150.0,10.1365204,60.5341988
17205,150.0,10.1365204,60.5341988
17206,150.0,10.1365204,60.5341988
17207,150.0,10.1365204,60.5341988
17208,150.0,10.1365204,60.5341988
17209,150.0,10.1365204,60.5341988
17210,150.0,10.1365204,60.5341988
17211,150.0,10.1365204,60.5341988
17212,150.0,10.1365204,60.5341988
17213,150.0,10.1365204,60.5341988
17214,3.6,5.3330259,60.2727737
17215,3.6,5.3279209,60.2761002
17216,22.0,7.3248439,60.4103165
17217,150.0,7.3248439,60.4103165
17218,150.0,7.3248439,60.4103165
17219,150.0,7.3248439,60.4103165
17220,50.0,7.3248439,60.4103165
17221,50.0,7.3248439,60.4103165
17222,150.0,7.3248439,60.4103165
17223,50.0,7.3248439,60.4103165
17224,50.0,7.3248439,60.4103165
17225,250.0,7.3250899,60.4105415
17226,250.0,7.3250899,60.4105415
17227,250.0,7.3250899,60.4105415
17228,250.0,7.3250899,60.4105415
17229,250.0,7.3250899,60.4105415
17230,250.0,7.3250899,60.4105415
17231,250.0,7.3250899,60.4105415
17232,250.0,7.3250899,60.4105415
17233,250.0,7.3250899,60.4105415
17234,250.0,7.3250899,60.4105415
17235,250.0,7.3250899,60.4105415
17236,250.0,7.3250899,60.4105415
17237,50.0,6.7145872,60.3742332
17238,22.0,6.7145872,60.3742332
17239,50.0,6.7145872,60.3742332
17240,50.0,6.7145872,60.3742332
17241,50.0,6.7145872,60.3742332
17242,22.0,6.7254462,60.3761902
17243,50.0,6.7254462,60.3761902
17244,50.0,6.7254462,60.3761902
17245,22.0,6.7254462,60.3761902
17246,22.0,6.7254462,60.3761902
17247,22.0,6.7254462,60.3761902
17248,50.0,6.7254462,60.3761902
17249,50.0,6.7254462,60.3761902
17250,3.6,5.2344398,60.2753105
17251,3.6,5.2344398,60.2753105
17252,3.6,5.2344398,60.2753105
17253,3.6,5.2344398,60.2753105
17254,3.6,5.23276,60.2770195
17255,3.6,5.23276,60.2770195
17256,3.6,5.23276,60.2770195
17257,3.6,5.23276,60.2770195
17258,3.6,5.23276,60.2770195
17259,100.0,5.0702538,60.2699776
17260,100.0,5.0702538,60.2699776
17261,50.0,5.0702538,60.2699776
17262,100.0,5.0702538,60.2699776
17263,100.0,5.0702538,60.2699776
17264,50.0,5.0702538,60.2699776
17265,3.6,5.0728798,60.270359
17266,3.6,5.0728798,60.270359
17267,22.0,5.0728312,60.2708168
17268,22.0,5.0728312,60.2708168
17269,50.0,5.0728312,60.2708168
17270,50.0,5.0728312,60.2708168
17271,150.0,5.0728312,60.2708168
17272,50.0,5.0728312,60.2708168
17273,225.0,5.2525482,60.2845154
17274,225.0,5.2525482,60.2845154
17275,225.0,5.2525482,60.2845154
17276,50.0,5.2525482,60.2845154
17277,50.0,5.2525482,60.2845154
17278,225.0,5.2525482,60.2845154
17279,225.0,5.2525482,60.2845154
17280,225.0,5.2525482,60.2845154
17281,50.0,5.2525482,60.2845154
17282,20.0,5.2343307,60.2843781
17283,20.0,5.2343307,60.2843781
17284,20.0,5.2343307,60.2843781
17285,20.0,5.2343307,60.2843781
17286,50.0,12.0118933,60.6111259
17287,50.0,12.0118933,60.6111259
17288,20.0,12.0118933,60.6111259
17289,50.0,12.0118933,60.6111259
17290,50.0,12.0118933,60.6111259
17291,3.6,5.2349119,60.2861366
17292,3.6,5.2349119,60.2861366
17293,3.6,5.2349119,60.2861366
17294,3.6,5.2349119,60.2861366
17295,3.6,5.2349119,60.2861366
17296,3.6,5.2349119,60.2861366
17297,3.6,5.3305202,60.2937584
17298,3.6,5.3305202,60.2937584
17299,3.6,5.3305202,60.2937584
17300,3.6,5.3305202,60.2937584
17301,3.6,5.2597742,60.288662
17302,3.6,5.2597742,60.288662
17303,3.6,5.2597742,60.288662
17304,3.6,5.2597742,60.288662
17305,3.6,5.2597742,60.288662
17306,22.0,12.0085201,60.6128311
17307,50.0,12.0085201,60.6128311
17308,50.0,12.0085201,60.6128311
17309,50.0,12.0085201,60.6128311
17310,50.0,12.0085201,60.6128311
17311,22.0,12.0085201,60.6128311
17312,22.0,12.0120983,60.6135216
17313,22.0,12.0120983,60.6135216
17314,22.0,12.0120983,60.6135216
17315,22.0,12.0120983,60.6135216
17316,22.0,12.0120983,60.6135216
17317,22.0,12.0120983,60.6135216
17318,22.0,12.0120983,60.6135216
17319,22.0,12.0120983,60.6135216
17320,22.0,12.0120983,60.6135216
17321,22.0,12.0120983,60.6135216
17322,22.0,12.0120983,60.6135216
17323,22.0,12.0120983,60.6135216
17324,22.0,12.0120983,60.6135216
17325,22.0,12.0120983,60.6135216
17326,22.0,12.0120983,60.6135216
17327,22.0,12.0120983,60.6135216
17328,22.0,12.0120983,60.6135216
17329,22.0,12.0120983,60.6135216
17330,22.0,12.0120983,60.6135216
17331,22.0,12.0120983,60.6135216
17332,22.0,12.0120983,60.6135216
17333,22.0,12.0120983,60.6135216
17334,22.0,12.0120983,60.6135216
17335,22.0,12.0120983,60.6135216
17336,3.6,5.2926998,60.2923813
17337,11.0,12.0118542,60.6139717
17338,11.0,12.0118542,60.6139717
17339,11.0,12.0118542,60.6139717
17340,11.0,12.0118542,60.6139717
17341,11.0,12.0118542,60.6139717
17342,11.0,12.0118542,60.6139717
17343,11.0,12.0118542,60.6139717
17344,11.0,12.0118542,60.6139717
17345,11.0,12.0118542,60.6139717
17346,11.0,12.0118542,60.6139717
17347,11.0,12.0118542,60.6139717
17348,11.0,12.0118542,60.6139717
17349,22.0,12.0118542,60.6139717
17350,22.0,12.0118542,60.6139717
17351,11.0,12.0118542,60.6139717
17352,11.0,12.0118542,60.6139717
17353,11.0,12.0118542,60.6139717
17354,11.0,12.0118542,60.6139717
17355,11.0,12.0118542,60.6139717
17356,11.0,12.0118542,60.6139717
17357,11.0,12.0118542,60.6139717
17358,11.0,12.0118542,60.6139717
17359,11.0,12.0118542,60.6139717
17360,11.0,12.0118542,60.6139717
17361,3.6,5.2809,60.2915611
17362,3.6,5.2809,60.2915611
17363,3.6,5.2809,60.2915611
17364,3.6,5.2809,60.2915611
17365,3.6,5.2809,60.2915611
17366,3.6,5.2809,60.2915611
17367,3.6,5.2809,60.2915611
17368,3.6,5.2809,60.2915611
17369,22.0,5.2847571,60.2918587
17370,50.0,5.2847571,60.2918587
17371,50.0,5.2847571,60.2918587
17372,50.0,5.2847571,60.2918587
17373,50.0,5.2847571,60.2918587
17374,22.0,5.2847571,60.2918587
17375,3.6,5.25843,60.2899704
17376,3.6,5.25843,60.2899704
17377,3.6,5.260932,60.2905006
17378,50.0,5.3269768,60.295578
17379,22.0,5.3269768,60.295578
17380,50.0,5.3269768,60.295578
17381,22.0,5.3269768,60.295578
17382,50.0,5.3269768,60.295578
17383,50.0,5.3269768,60.295578
17384,11.0,5.3291302,60.2959518
17385,11.0,5.3291302,60.2959518
17386,11.0,5.3291302,60.2959518
17387,11.0,5.3291302,60.2959518
17388,11.0,5.3291302,60.2959518
17389,3.6,5.2801099,60.2924309
17390,3.6,5.2801099,60.2924309
17391,11.0,5.3290801,60.2964287
17392,11.0,5.3290801,60.2964287
17393,50.0,5.3290801,60.2964287
17394,11.0,5.3290801,60.2964287
17395,11.0,5.3290801,60.2964287
17396,11.0,5.3290801,60.2964287
17397,11.0,5.3290801,60.2964287
17398,11.0,5.3290801,60.2964287
17399,50.0,5.3290801,60.2964287
17400,11.0,5.3290801,60.2964287
17401,11.0,5.3290801,60.2964287
17402,50.0,5.3290801,60.2964287
17403,50.0,5.3290801,60.2964287
17404,11.0,5.3290801,60.2964287
17405,3.6,5.3452501,60.297821
17406,3.6,5.3452501,60.297821
17407,3.6,5.3452501,60.297821
17408,3.6,5.2771401,60.2929001
17409,3.6,5.2771401,60.2929001
17410,3.6,5.2771401,60.2929001
17411,50.0,5.3274627,60.296608
17412,50.0,5.3274627,60.296608
17413,225.0,5.3274627,60.296608
17414,50.0,5.3274627,60.296608
17415,225.0,5.3274627,60.296608
17416,50.0,5.3274627,60.296608
17417,50.0,5.3274627,60.296608
17418,50.0,5.3274627,60.296608
17419,50.0,5.3274627,60.296608
17420,50.0,5.3274627,60.296608
17421,225.0,5.3274627,60.296608
17422,50.0,5.3274627,60.296608
17423,50.0,5.3274627,60.296608
17424,50.0,5.3274627,60.296608
17425,50.0,5.3274627,60.296608
17426,225.0,5.3274627,60.296608
17427,3.6,5.2904701,60.2940903
17428,3.6,5.2904701,60.2940903
17429,3.6,5.2929602,60.2944908
17430,3.6,5.2929602,60.2944908
17431,3.6,5.2929602,60.2944908
17432,3.6,5.2929602,60.2944908
17433,3.6,5.2929602,60.2944908
17434,3.6,5.2929602,60.2944908
17435,22.0,5.2265201,60.2895889
17436,22.0,5.2265201,60.2895889
17437,7.4,5.2265201,60.2895889
17438,7.4,5.2265201,60.2895889
17439,22.0,5.2265201,60.2895889
17440,22.0,5.2265201,60.2895889
17441,22.0,5.2265201,60.2895889
17442,22.0,5.2265201,60.2895889
17443,7.4,5.2265201,60.2895889
17444,22.0,5.2265201,60.2895889
17445,22.0,5.2265201,60.2895889
17446,7.4,5.2265201,60.2895889
17447,22.0,5.2265201,60.2895889
17448,22.0,5.2265201,60.2895889
17449,22.0,5.2265201,60.2895889
17450,22.0,5.2265201,60.2895889
17451,22.0,5.2265201,60.2895889
17452,7.4,5.2265201,60.2895889
17453,7.4,5.2265201,60.2895889
17454,7.4,5.2265201,60.2895889
17455,22.0,5.2265201,60.2895889
17456,7.4,5.2265201,60.2895889
17457,7.4,5.2265201,60.2895889
17458,7.4,5.2265201,60.2895889
17459,7.4,5.2265201,60.2895889
17460,7.4,5.2265201,60.2895889
17461,22.0,5.2265201,60.2895889
17462,7.4,5.2265201,60.2895889
17463,7.4,5.2265201,60.2895889
17464,7.4,5.2265201,60.2895889
17465,22.0,5.2265201,60.2895889
17466,7.4,5.2265201,60.2895889
17467,7.4,5.2265201,60.2895889
17468,7.4,5.2265201,60.2895889
17469,22.0,5.2265201,60.2895889
17470,22.0,5.2265201,60.2895889
17471,7.4,5.2265201,60.2895889
17472,7.4,5.2265201,60.2895889
17473,22.0,5.2265201,60.2895889
17474,22.0,5.2265201,60.2895889
17475,7.4,5.2265201,60.2895889
17476,22.0,5.2265201,60.2895889
17477,22.0,5.2265201,60.2895889
17478,22.0,5.2265201,60.2895889
17479,22.0,5.2265201,60.2895889
17480,22.0,5.2265201,60.2895889
17481,7.4,5.2265201,60.2895889
17482,7.4,5.2265201,60.2895889
17483,7.4,5.2265201,60.2895889
17484,22.0,5.2265201,60.2895889
17485,7.4,5.2265201,60.2895889
17486,22.0,5.2265201,60.2895889
17487,7.4,5.2265201,60.2895889
17488,22.0,5.2265201,60.2895889
17489,7.4,5.2265201,60.2895889
17490,22.0,5.2265201,60.2895889
17491,7.4,5.2265201,60.2895889
17492,22.0,5.2265201,60.2895889
17493,7.4,5.2265201,60.2895889
17494,7.4,5.2265201,60.2895889
17495,7.4,5.2265201,60.2895889
17496,22.0,5.2265201,60.2895889
17497,22.0,5.2265201,60.2895889
17498,22.0,5.2265201,60.2895889
17499,7.4,5.2265201,60.2895889
17500,7.4,5.2265201,60.2895889
17501,22.0,5.2265201,60.2895889
17502,7.4,5.2265201,60.2895889
17503,7.4,5.2265201,60.2895889
17504,22.0,5.2265201,60.2895889
17505,22.0,5.2265201,60.2895889
17506,22.0,5.2265201,60.2895889
17507,22.0,5.2265201,60.2895889
17508,22.0,5.2265201,60.2895889
17509,22.0,5.2265201,60.2895889
17510,22.0,5.2265201,60.2895889
17511,7.4,5.2265201,60.2895889
17512,7.4,5.2265201,60.2895889
17513,7.4,5.2265201,60.2895889
17514,22.0,5.2265201,60.2895889
17515,22.0,5.2265201,60.2895889
17516,22.0,5.2265201,60.2895889
17517,7.4,5.2265201,60.2895889
17518,22.0,5.2265201,60.2895889
17519,22.0,5.2265201,60.2895889
17520,7.4,5.2265201,60.2895889
17521,22.0,5.2265201,60.2895889
17522,7.4,5.2265201,60.2895889
17523,22.0,5.2265201,60.2895889
17524,7.4,5.2265201,60.2895889
17525,7.4,5.2265201,60.2895889
17526,7.4,5.2265201,60.2895889
17527,3.6,5.2827201,60.2938499
17528,3.6,5.2827201,60.2938499
17529,3.6,5.2827201,60.2938499
17530,3.6,5.2827201,60.2938499
17531,3.6,5.2827201,60.2938499
17532,3.6,5.2827201,60.2938499
17533,3.6,5.2319002,60.2903214
17534,3.6,5.2319002,60.2903214
17535,3.6,5.2835999,60.2945099
17536,3.6,5.2835999,60.2945099
17537,3.6,5.2835999,60.2945099
17538,3.6,5.2835999,60.2945099
17539,3.6,5.2835999,60.2945099
17540,3.6,5.2835999,60.2945099
17541,3.6,5.2835999,60.2945099
17542,3.6,5.2835999,60.2945099
17543,3.6,5.2827101,60.2944717
17544,3.6,5.2827101,60.2944717
17545,3.6,5.2827101,60.2944717
17546,3.6,5.2827101,60.2944717
17547,3.6,5.2827101,60.2944717
17548,3.6,5.2827101,60.2944717
17549,3.6,5.2827101,60.2944717
17550,3.6,5.2827101,60.2944717
17551,3.6,5.2827101,60.2944717
17552,3.6,5.2827101,60.2944717
17553,3.6,5.2827101,60.2944717
17554,3.6,5.2827101,60.2944717
17555,3.6,5.2827101,60.2944717
17556,3.6,5.2827101,60.2944717
17557,3.6,5.2827101,60.2944717
17558,3.6,5.2827101,60.2944717
17559,3.6,5.2827101,60.2944717
17560,3.6,5.2827101,60.2944717
17561,3.6,5.2294698,60.2911797
17562,3.6,5.2294698,60.2911797
17563,3.6,5.25038,60.2928391
17564,3.6,5.25038,60.2928391
17565,3.6,5.25038,60.2928391
17566,3.6,5.25038,60.2928391
17567,3.6,5.2663398,60.2949295
17568,3.6,5.2663398,60.2949295
17569,3.6,5.2663398,60.2949295
17570,3.6,5.2663398,60.2949295
17571,3.6,5.2663398,60.2949295
17572,50.0,5.2350402,60.2927094
17573,50.0,5.2350402,60.2927094
17574,50.0,5.2350402,60.2927094
17575,50.0,5.2350402,60.2927094
17576,75.0,5.2278781,60.292778
17577,22.0,5.2278781,60.292778
17578,150.0,5.2278781,60.292778
17579,50.0,5.2278781,60.292778
17580,150.0,5.2278781,60.292778
17581,22.0,5.2278781,60.292778
17582,22.0,5.2278781,60.292778
17583,22.0,5.2278781,60.292778
